transmission_line_id,transmission_line_id_source,transmission_circuit_id,transmission_circuit_id_source,owner,owner_source,province,province_source,operating_region,operating_region_source,number_of_circuits,number_of_circuits_source,current_type,current_type_source,line_segment_length_km,line_segment_length_km_source,line_segment_length_mi,line_segment_length_mi_source,line_length_km,line_length_km_source,line_length_mi,line_length_mi_source,voltage,voltage_source,Transmission_Line_Reactance,Transmission_Line_Reactance_source,Transmission_Line_Segment_Reactance,Transmission_Line_Segment_Reactance_source,ttc_summer,ttc_summer_source,ttc_winter,ttc_winter_source,network_node_name_starting,network_node_name_starting_source,network_node_code_starting,network_node_code_starting_source,network_node_name_ending,network_node_name_ending_source,network_node_code_ending,network_node_code_ending_source,notes,notes_source
37099,API,L1455,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,10.000,API,6.173,API,49.900,API,30.802,API,120,API,20.99,API,4.21,API,107,API,118,API,Les Boules,API,QC_LBS_TSS,API,Saint-Damase JCT,API,QC_SDA_JCT,API,NULL,API
37100,API,L1455,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.100,API,0.062,API,49.900,API,30.802,API,120,API,20.99,API,0.04,API,107,API,118,API,Saint-Damase JCT,API,QC_SDA_JCT,API,Saint-Damase,API,QC_SDA_GSS,API,NULL,API
37101,API,L1455,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,17.000,API,10.494,API,49.900,API,30.802,API,120,API,20.99,API,7.15,API,107,API,118,API,Saint-Damase JCT,API,QC_SDA_JCT,API,Sayabec,API,QC_SYB_DSS,API,NULL,API
37102,API,L1455,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.100,API,0.679,API,49.900,API,30.802,API,120,API,20.99,API,0.46,API,107,API,118,API,Sayabec,API,QC_SYB_DSS,API,Uniboard Canada Inc. JCT,API,QC_UCI_JCT,API,NULL,API
37103,API,L1455,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,20.400,API,12.593,API,49.900,API,30.802,API,120,API,20.99,API,8.58,API,107,API,118,API,Uniboard Canada Inc. JCT,API,QC_UCI_JCT,API,Amqui,API,QC_AMQ_DSS,API,NULL,API
37104,API,L1455,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.300,API,0.802,API,49.900,API,30.802,API,120,API,20.99,API,0.55,API,107,API,118,API,Uniboard Canada Inc. JCT,API,QC_UCI_JCT,API,Uniboard Canada Inc.,API,QC_UCI_ISS,API,NULL,API
37105,API,L1456,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.200,API,2.593,API,4.200,API,2.593,API,120,API,1.77,API,1.77,API,107,API,118,API,Beauceville,API,QC_BCV_TSS,API,Beauceville-Est,API,QC_BCE_DSS,API,NULL,API
37106,API,L1457,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,12.000,API,7.407,API,76.300,API,47.099,API,120,API,32.10,API,5.05,API,107,API,118,API,Beauceville-Est,API,QC_BCE_DSS,API,Saint-Georges,API,QC_SGO_DSS,API,NULL,API
37107,API,L1457,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,37.500,API,23.148,API,76.300,API,47.099,API,120,API,32.10,API,15.78,API,107,API,118,API,Bolduc,API,QC_BLD_DSS,API,Saint-Robert-Bellarmin,API,QC_SRB_GSS,API,NULL,API
37108,API,L1457,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,26.800,API,16.543,API,76.300,API,47.099,API,120,API,32.10,API,11.28,API,107,API,118,API,Saint-Georges,API,QC_SGO_DSS,API,Bolduc,API,QC_BLD_DSS,API,NULL,API
37109,API,L1458,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,20.800,API,12.840,API,21.300,API,13.148,API,120,API,8.96,API,8.75,API,107,API,118,API,Beauceville,API,QC_BCV_TSS,API,East Broughton,API,QC_EAB_DSS,API,NULL,API
37110,API,L1458,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.500,API,0.309,API,21.300,API,13.148,API,120,API,8.96,API,0.21,API,107,API,118,API,East Broughton,API,QC_EAB_DSS,API,Mont Sainte-Marguerite,API,QC_MSM_GSS,API,Circuit ID assumed,API
37111,API,L1459,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,38.000,API,23.457,API,38.000,API,23.457,API,120,API,15.99,API,15.99,API,107,API,118,API,Saint-Ã‰variste,API,QC_SEV_DSS,API,Beauceville,API,QC_BCV_TSS,API,NULL,API
37112,API,L1460,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,17.700,API,10.926,API,40.600,API,25.062,API,120,API,17.08,API,7.45,API,107,API,118,API,Beauceville,API,QC_BCV_TSS,API,Saint-Georges,API,QC_SGO_DSS,API,NULL,API
37113,API,L1460,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,22.900,API,14.136,API,40.600,API,25.062,API,120,API,17.08,API,9.63,API,107,API,118,API,Saint-Georges,API,QC_SGO_DSS,API,LiniÃ¨re,API,QC_LNR_DSS,API,NULL,API
37114,API,L1461,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,17.700,API,10.926,API,17.700,API,10.926,API,120,API,7.45,API,7.45,API,107,API,118,API,Beauceville,API,QC_BCV_TSS,API,Saint-Georges,API,QC_SGO_DSS,API,NULL,API
37115,API,L1462,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,29.300,API,18.086,API,29.300,API,18.086,API,120,API,12.33,API,12.33,API,107,API,118,API,Beauceville,API,QC_BCV_TSS,API,Sainte-Germaine,API,QC_SGE_DSS,API,NULL,API
37116,API,L1465,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,15.900,API,9.815,API,15.900,API,9.815,API,120,API,6.69,API,6.69,API,107,API,118,API,RiviÃ¨re-du-Loup,API,QC_RDL_TSS,API,Cacouna,API,QC_CAC_DSS,API,NULL,API
37117,API,L1466,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,35.300,API,21.790,API,35.300,API,21.790,API,120,API,14.85,API,14.85,API,107,API,118,API,Cacouna,API,QC_CAC_DSS,API,Saint-ClÃ©ment,API,QC_SCM_DSS,API,NULL,API
37118,API,L1467,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.788,API,2.956,API,4.788,API,2.956,API,120,API,2.01,API,2.01,API,107,API,118,API,Rosemont,API,QC_RSM_DSS,API,BÃ©langer,API,QC_BEL_TSS,API,NULL,API
37119,API,L1468,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.100,API,3.148,API,5.100,API,3.148,API,120,API,2.15,API,2.15,API,107,API,118,API,Jeanne-dArc,API,QC_JDA_DSS,API,Longue-Pointe,API,QC_LGP_DSS,API,Underground circuit,API
37120,API,L1469,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,7.300,API,4.506,API,7.300,API,4.506,API,120,API,3.07,API,3.07,API,107,API,118,API,De Lorimier,API,QC_DEL_DSS,API,Notre-Dame,API,QC_NDA_TSS,API,Underground circuit,API
37121,API,L1470,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.800,API,1.728,API,2.800,API,1.728,API,120,API,1.18,API,1.18,API,107,API,118,API,Les CÃ¨dres,API,QC_LCS_GSS,API,Langlois,API,QC_LGS_TSS,API,NULL,API
37122,API,L1471,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.400,API,0.864,API,10.100,API,6.235,API,120,API,4.25,API,0.59,API,107,API,118,API,Canara Biotech Inc. JCT,API,QC_CBT_JCT,API,EKA Chimie Canada Inc. Valleyfield JCT,API,QC_EKA_JCT,API,NULL,API
37123,API,L1471,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.700,API,0.432,API,10.100,API,6.235,API,120,API,4.25,API,0.29,API,107,API,118,API,EKA Chimie Canada Inc. Valleyfield JCT,API,QC_EKA_JCT,API,Larocque,API,QC_LRQ_ISS,API,NULL,API
37124,API,L1471,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,8.000,API,4.938,API,10.100,API,6.235,API,120,API,4.25,API,3.37,API,107,API,118,API,Langlois,API,QC_LGS_TSS,API,Canara Biotech Inc. JCT,API,QC_CBT_JCT,API,NULL,API
37125,API,L1471D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.300,API,0.185,API,0.300,API,0.185,API,120,API,0.13,API,0.13,API,107,API,118,API,EKA Chimie Canada Inc. Valleyfield JCT,API,QC_EKA_JCT,API,EKA Chimie Canada Inc. Valleyfield,API,QC_EKA_ISS,API,Circuit ID assumed,API
37126,API,L1471D2,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.700,API,0.432,API,0.700,API,0.432,API,120,API,0.29,API,0.29,API,107,API,118,API,Canara Biotech Inc. JCT,API,QC_CBT_JCT,API,Canara Biotech Inc.,API,QC_CBT_ISS,API,Circuit ID assumed,API
37127,API,L1472,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,8.700,API,5.370,API,8.700,API,5.370,API,120,API,3.66,API,3.66,API,107,API,118,API,Langlois,API,QC_LGS_TSS,API,Beauharnois-Ouest,API,QC_BEO_TSS,API,NULL,API
37128,API,L1472P,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,8.700,API,5.370,API,8.700,API,5.370,API,120,API,3.66,API,3.66,API,107,API,118,API,Langlois,API,QC_LGS_TSS,API,Beauharnois-Ouest,API,QC_BEO_TSS,API,NULL,API
37129,API,L1473,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,21.100,API,13.025,API,21.100,API,13.025,API,120,API,8.88,API,8.88,API,107,API,118,API,Coleraine,API,QC_COL_DSS,API,Thetford,API,QC_THT_DSS,API,NULL,API
37130,API,L1474,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,54.800,API,33.827,API,54.800,API,33.827,API,120,API,23.06,API,23.06,API,107,API,118,API,MÃ©gantic,API,QC_MEG_DSS,API,Coleraine,API,QC_COL_DSS,API,NULL,API
37131,API,L1475,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.800,API,3.580,API,5.800,API,3.580,API,120,API,2.44,API,2.44,API,107,API,118,API,La VÃ©rendrye,API,QC_LVR_TSS,API,Parent,API,QC_PRT_DSS,API,NULL,API
37132,API,L1477,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,7.200,API,4.444,API,7.200,API,4.444,API,120,API,3.03,API,3.03,API,107,API,118,API,Des HÃªtres,API,QC_DEH_DSS,API,Leman,API,QC_LMN_SWS,API,NULL,API
37133,API,L1478,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,1.900,API,1.173,API,1.900,API,1.173,API,120,API,0.80,API,0.80,API,107,API,118,API,Des HÃªtres,API,QC_DEH_DSS,API,Thibaudeau,API,QC_THI_DSS,API,NULL,API
37134,API,L1479,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.800,API,3.580,API,5.800,API,3.580,API,120,API,2.44,API,2.44,API,107,API,118,API,Thibaudeau,API,QC_THI_DSS,API,Leman,API,QC_LMN_SWS,API,NULL,API
37135,API,L1491,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,95.100,API,58.704,API,95.100,API,58.704,API,120,API,40.01,API,40.01,API,103,API,114,API,Palmarolle,API,QC_PML_DSS,API,Figuery,API,QC_FIG_TSS,API,NULL,API
37136,API,L1492,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,95.100,API,58.704,API,95.100,API,58.704,API,120,API,40.01,API,40.01,API,103,API,114,API,Palmarolle,API,QC_PML_DSS,API,Figuery,API,QC_FIG_TSS,API,NULL,API
37137,API,L1493,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,36.300,API,22.407,API,36.300,API,22.407,API,120,API,15.27,API,15.27,API,107,API,118,API,Lebel,API,QC_LBL_ISS,API,Mine Gonzague-Langlois,API,QC_MGL_ISS,API,NULL,API
37138,API,L1494,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.000,API,1.852,API,3.000,API,1.852,API,120,API,1.26,API,1.26,API,107,API,118,API,Quevillon,API,QC_QVN_DSS,API,Domtar QuÃ©villon,API,QC_DOQ_ISS,API,Circuit ID assumed,API
37139,API,L1495,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,30.200,API,18.642,API,30.200,API,18.642,API,120,API,12.71,API,12.71,API,107,API,118,API,Saint-ClÃ©ment,API,QC_SCM_DSS,API,Squatec,API,QC_SQU_DSS,API,NULL,API
37140,API,L1498,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,22.900,API,14.136,API,22.900,API,14.136,API,120,API,9.63,API,9.63,API,107,API,118,API,La Grande-1,API,QC_LG1_GSS,API,Chisasibi,API,QC_CHA_DSS,API,NULL,API
37141,API,L1524,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,96.500,API,59.568,API,96.500,API,59.568,API,120,API,40.60,API,40.60,API,102,API,113,API,La Grande-1,API,QC_LG1_GSS,API,Wemindji,API,QC_WJI_DSS,API,NULL,API
37142,API,L1525,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,14.200,API,8.765,API,14.200,API,8.765,API,120,API,5.97,API,5.97,API,107,API,118,API,Grand-BrulÃ©,API,QC_GRB_TSS,API,Mont-Tremblant,API,QC_MTB_DSS,API,NULL,API
37143,API,L1526,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,14.200,API,8.765,API,14.200,API,8.765,API,120,API,5.97,API,5.97,API,107,API,118,API,Grand-BrulÃ©,API,QC_GRB_TSS,API,Mont-Tremblant,API,QC_MTB_DSS,API,NULL,API
37144,API,L1530,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,20.100,API,12.407,API,24.600,API,15.185,API,120,API,10.35,API,8.46,API,107,API,118,API,Bois-Francs,API,QC_BSF_DSS,API,LÃ‰rable JCT,API,QC_ERB_JCT,API,NULL,API
37145,API,L1530,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,4.500,API,2.778,API,24.600,API,15.185,API,120,API,10.35,API,1.89,API,107,API,118,API,LÃ‰rable JCT,API,QC_ERB_JCT,API,Plessisville,API,QC_PLS_DSS,API,NULL,API
37146,API,L1530D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,13.300,API,8.210,API,13.300,API,8.210,API,120,API,5.60,API,5.60,API,107,API,118,API,LÃ‰rable JCT,API,QC_ERB_JCT,API,LÃ‰rable,API,QC_ERB_GSS,API,NULL,API
37147,API,L1531,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.500,API,1.543,API,2.500,API,1.543,API,120,API,1.05,API,1.05,API,107,API,118,API,Landry,API,QC_LDY_DSS,API,RiviÃ¨re-des-Prairies,API,QC_RDP_DSS,API,Underground circuit,API
37148,API,L1532,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.500,API,1.543,API,2.500,API,1.543,API,120,API,1.05,API,1.05,API,107,API,118,API,Landry,API,QC_LDY_DSS,API,RiviÃ¨re-des-Prairies,API,QC_RDP_DSS,API,Underground circuit,API
37149,API,L1533,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.100,API,3.765,API,6.100,API,3.765,API,120,API,2.57,API,2.57,API,107,API,118,API,Pierre-Le Gardeur,API,QC_PLG_TSS,API,Repetigny,API,QC_RPT_DSS,API,NULL,API
37150,API,L1534,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,6.100,API,3.765,API,6.100,API,3.765,API,120,API,2.57,API,2.57,API,107,API,118,API,Pierre-Le Gardeur,API,QC_PLG_TSS,API,Repetigny,API,QC_RPT_DSS,API,NULL,API
37151,API,L1535,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.800,API,3.580,API,9.300,API,5.741,API,120,API,3.91,API,2.44,API,107,API,118,API,Pierre-Le Gardeur,API,QC_PLG_TSS,API,Terrebonne JCT,API,QC_TER_JCT,API,NULL,API
37152,API,L1535,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,3.500,API,2.160,API,9.300,API,5.741,API,120,API,3.91,API,1.47,API,107,API,118,API,Terrebonne JCT,API,QC_TER_JCT,API,Terrebonne,API,QC_TER_DSS,API,NULL,API
37153,API,L1536,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,25.300,API,15.617,API,25.300,API,15.617,API,120,API,10.64,API,10.64,API,107,API,118,API,Sainte-Germaine,API,QC_SGE_DSS,API,Massif-du-Sud,API,QC_MSF_GSS,API,NULL,API
37154,API,L1537,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,47.500,API,29.321,API,47.500,API,29.321,API,120,API,19.98,API,19.98,API,107,API,118,API,Sainte-Germaine,API,QC_SGE_DSS,API,Daaquam,API,QC_DAQ_DSS,API,NULL,API
37155,API,L1538,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,19.200,API,11.852,API,19.200,API,19.000,API,120,API,8.08,API,8.08,API,107,API,118,API,Cadillac,API,QC_CDL_GSS,API,Mine Malartic,API,QC_MML_ISS,API,NULL,API
37156,API,L1540,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,33.100,API,20.432,API,33.100,API,20.432,API,120,API,13.93,API,13.93,API,107,API,118,API,Saint-CÃ©saire,API,QC_SCS_DSS,API,Bedford,API,QC_BED_DSS,API,NULL,API
37157,API,L1541,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,33.100,API,20.432,API,33.100,API,20.432,API,120,API,13.93,API,13.93,API,107,API,118,API,Saint-CÃ©saire,API,QC_SCS_DSS,API,Bedford,API,QC_BED_DSS,API,NULL,API
37158,API,L1542,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,15.500,API,9.568,API,15.500,API,9.568,API,120,API,6.52,API,6.52,API,107,API,118,API,LAssomption,API,QC_LAS_DSS,API,Pierre-Le Gardeur,API,QC_PLG_TSS,API,NULL,API
37159,API,L1543,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,15.500,API,9.568,API,15.500,API,9.568,API,120,API,6.52,API,6.52,API,107,API,118,API,LAssomption,API,QC_LAS_DSS,API,Pierre-Le Gardeur,API,QC_PLG_TSS,API,NULL,API
37160,API,L1544,API,Hydro-Sherbrooke,API,QC,API,Quebec,API,1,API,ac,API,3.800,API,2.346,API,3.800,API,2.346,API,120,API,1.60,API,1.60,API,107,API,118,API,Sherbrooke,API,QC_SHR_TSS,API,Ville de Sherbrooke Orford,API,QC_VSO_DSS,API,NULL,API
37161,API,L1545,API,Hydro-Sherbrooke,API,QC,API,Quebec,API,1,API,ac,API,3.800,API,2.346,API,3.800,API,2.346,API,120,API,1.60,API,1.60,API,107,API,118,API,Sherbrooke,API,QC_SHR_TSS,API,Ville de Sherbrooke Orford,API,QC_VSO_DSS,API,NULL,API
37162,API,L1546,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.300,API,3.272,API,5.300,API,3.272,API,120,API,2.23,API,2.23,API,107,API,118,API,Cleveland,API,QC_CLV_DSS,API,Adamsville,API,QC_ADM_DSS,API,NULL,API
37163,API,L1547,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.300,API,3.272,API,5.300,API,3.272,API,120,API,2.23,API,2.23,API,107,API,118,API,Cleveland,API,QC_CLV_DSS,API,Adamsville,API,QC_ADM_DSS,API,NULL,API
37164,API,L1548,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,7.200,API,4.444,API,25.500,API,15.741,API,120,API,10.73,API,3.03,API,107,API,118,API,Saint-Sauveur,API,QC_SSA_DSS,API,Doc-Grignon JCT,API,QC_DOG_JCT,API,NULL,API
37165,API,L1548,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,18.300,API,11.296,API,25.500,API,15.741,API,120,API,10.73,API,7.70,API,107,API,118,API,Sainte-Agathe-des-Monts,API,QC_SAG_DSS,API,Doc-Grignon JCT,API,QC_DOG_JCT,API,NULL,API
37166,API,L1548D2,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.300,API,1.420,API,2.300,API,1.420,API,120,API,0.97,API,0.97,API,107,API,118,API,Doc-Grignon JCT,API,QC_DOG_JCT,API,Doc-Grignon,API,QC_DOG_DSS,API,NULL,API
37167,API,L1549,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,7.200,API,4.444,API,25.500,API,15.741,API,120,API,10.73,API,3.03,API,107,API,118,API,Saint-Sauveur,API,QC_SSA_DSS,API,Doc-Grignon JCT,API,QC_DOG_JCT,API,NULL,API
37168,API,L1549,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,18.300,API,11.296,API,25.500,API,15.741,API,120,API,10.73,API,7.70,API,107,API,118,API,Sainte-Agathe-des-Monts,API,QC_SAG_DSS,API,Doc-Grignon JCT,API,QC_DOG_JCT,API,NULL,API
37169,API,L1549D2,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,2.300,API,1.420,API,2.300,API,1.420,API,120,API,0.97,API,0.97,API,107,API,118,API,Doc-Grignon JCT,API,QC_DOG_JCT,API,Doc-Grignon,API,QC_DOG_DSS,API,NULL,API
37170,API,L1550,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,36.200,API,22.346,API,69.400,API,42.840,API,120,API,29.20,API,15.23,API,107,API,118,API,Gracefield JCT,API,QC_GRC_JCT,API,Paugan,API,QC_PAU_GSS,API,NULL,API
37171,API,L1550,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,33.200,API,20.494,API,69.400,API,42.840,API,120,API,29.20,API,13.97,API,107,API,118,API,Maniwaki,API,QC_MNI_DSS,API,Gracefield JCT,API,QC_GRC_JCT,API,NULL,API
37172,API,L1550D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,5.500,API,3.395,API,5.500,API,3.395,API,120,API,2.31,API,2.31,API,107,API,118,API,Gracefield JCT,API,QC_GRC_JCT,API,Gracefield,API,QC_GRC_DSS,API,Circuit ID assumed,API
37173,API,L1552,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,5.300,API,3.272,API,7.250,API,4.475,API,120,API,3.05,API,2.23,API,107,API,118,API,Coteau-du-Lac JCT,API,QC_CDL_JCT,API,Dorion JCT,API,QC_DRN_JCT,API,NULL,API
37174,API,L1552,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,1.950,API,1.204,API,7.250,API,4.475,API,120,API,3.05,API,0.82,API,107,API,118,API,Les CÃ¨dres,API,QC_LCS_GSS,API,Coteau-du-Lac JCT,API,QC_CDL_JCT,API,NULL,API
37175,API,L1552D1,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,13.000,API,8.025,API,13.000,API,8.025,API,120,API,5.47,API,5.47,API,107,API,118,API,Coteau-du-Lac JCT,API,QC_CDL_JCT,API,Coteau-du-Lac,API,QC_CDL_DSS,API,Circuit ID assumed,API
37176,API,L1552P,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,2,API,ac,API,7.300,API,4.506,API,7.300,API,4.506,API,120,API,3.07,API,3.07,API,107,API,118,API,Les CÃ¨dres,API,QC_LCS_GSS,API,Dorion JCT,API,QC_DRN_JCT,API,NULL,API
37177,API,L1553,API,Hydro-Sherbrooke,API,QC,API,Quebec,API,1,API,ac,API,5.300,API,3.272,API,5.300,API,3.272,API,120,API,2.23,API,2.23,API,107,API,118,API,Sherbrooke,API,QC_SHR_TSS,API,Ville de Sherbrooke MassÃ©,API,QC_VSM_DSS,API,NULL,API
37178,API,L1554,API,Hydro-Sherbrooke,API,QC,API,Quebec,API,1,API,ac,API,5.300,API,3.272,API,5.300,API,3.272,API,120,API,2.23,API,2.23,API,107,API,118,API,Sherbrooke,API,QC_SHR_TSS,API,Ville de Sherbrooke MassÃ©,API,QC_VSM_DSS,API,NULL,API
37179,API,L1562,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,0.860,API,0.531,API,0.860,API,0.531,API,120,API,0.36,API,0.36,API,107,API,118,API,Baie dUrfÃ©,API,QC_BAU_DSS,API,Compass YUL II,API,QC_CMP_ISS,API,Underground circuit,API
37180,API,L1601,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,46.000,API,28.395,API,126.500,API,78.086,API,161,API,56.93,API,20.70,API,154,API,170,API,GoÃ©mon,API,QC_GOE_TSS,API,RiviÃ¨re-Sainte-Anne,API,QC_RVS_DSS,API,NULL,API
37181,API,L1601,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,80.500,API,49.691,API,126.500,API,78.086,API,161,API,56.93,API,36.23,API,154,API,170,API,RiviÃ¨re-Sainte-Anne,API,QC_RVS_DSS,API,Copper Mountain,API,QC_CMT_DSS,API,NULL,API
37182,API,L1602,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,98.500,API,60.802,API,98.500,API,60.802,API,161,API,44.33,API,44.33,API,182,API,200,API,Copper Mountain,API,QC_CMT_DSS,API,Micmac,API,QC_MCM_DSS,API,NULL,API
37183,API,L1603,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,39.500,API,24.383,API,39.500,API,24.383,API,161,API,17.78,API,17.78,API,193,API,212,API,Micmac,API,QC_MCM_DSS,API,PercÃ©,API,QC_PCE_DSS,API,NULL,API
37184,API,L1604,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,58.600,API,36.173,API,58.600,API,36.173,API,161,API,26.37,API,26.37,API,193,API,212,API,GaspÃ©,API,QC_GSP_DSS,API,PercÃ©,API,QC_PCE_DSS,API,NULL,API
37185,API,L1605,API,Hydro-QuÃ©bec Transmission,API,QC,API,Quebec,API,1,API,ac,API,39.000,API,24.074,API,39.000,API,24.074,API,161,API,17.55,API,17.55,API,193,API,212,API,RiviÃ¨re-au-Renard,API,QC_RVD_DSS,API,GaspÃ©,API,QC_GSP_DSS,API,NULL,API
