node_name,node_name_source,node_code,node_code_source,node_type,node_type_source,owner,owner_source,latitude,latitude_source,longitude,longitude_source,elevation,elevation_source,province,province_source,operating_region,operating_region_source,copper_balancing_area,copper_balancing_area_source,notes,notes_source
"Riverhead RVH","169","NL_RVH_DSS","N/A","Distribution","169","Newfoundland Power","169","46.987856","73","-53.499181","73","62","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Sandy Brook SBK","169","NL_SBK_GSS","N/A","Generation","172","Newfoundland Power","169","48.890994","73","-55.822780","73","97","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Seal Cove Road SCR","169","NL_SCR_DSS","N/A","Distribution","169","Newfoundland Power","169","49.918020","73","-56.240033","73","63","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"St Catherines SCT","169","NL_SCT_DSS","N/A","Distribution","169","Newfoundland Power","169","47.165899","73","-53.431182","73","65","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Seal Cove SCV","169","NL_SCV_DSS","N/A","Distribution","169","Newfoundland Power","169","47.457025","73","-53.067730","73","33","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Shoal Cove SHC","144","NL_SHC_CBS","N/A","Cable","144","Newfoundland and Labrador Hydro","144","51.362118","73","-56.631404","73","2","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.b","N/A","Direct current terminal for submarine transmission","144"
"St Johns Main SJM","169","NL_SJM_DSS","N/A","Distribution","169","Newfoundland Power","169","47.553517","73","-52.711621","73","31","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Stamps Lane SLA","169","NL_SLA_DSS","N/A","Distribution","169","Newfoundland Power","169","47.560740","73","-52.740253","73","79","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Star Lake SLK","319","NL_SLK_GSS","N/A","Generation","319","Newfoundland and Labrador Hydro","319","48.552250","73","-57.205667","73","190","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Sallys Cove SLV","319","NL_SLV_DSS","N/A","Distribution","319","Newfoundland and Labrador Hydro","319","49.737150","73","-57.924098","73","7","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Summerville SMV","169","NL_SMV_DSS","N/A","Distribution","169","Newfoundland Power","169","48.388908","73","-53.640918","73","42","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"South Brook SOK","319","NL_SOK_DSS","N/A","Distribution","319","Newfoundland and Labrador Hydro","319","49.410653","73","-56.080872","73","42","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Soldiers Pond SOL","319","NL_SOL_CVS","N/A","Converter","319","Newfoundland and Labrador Hydro","319","47.417933","73","-52.979453","73","170","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"St Anthony SOP","319","NL_SOP_GSS","N/A","Generation","319","Newfoundland and Labrador Hydro","319","51.384414","73","-55.591057","73","30","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Springfield SPF","169","NL_SPF_DSS","N/A","Distribution","169","Newfoundland Power","169","47.523620","73","-53.280478","73","34","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Salt Pond SPO","169","NL_SPO_DSS","N/A","Distribution","169","Newfoundland Power","169","47.093694","73","-55.203097","73","11","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Springdale SPR","169","NL_SPR_DSS","N/A","Distribution","169","Newfoundland Power","169","49.517089","73","-56.106778","73","14","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"St Anthony Airport STA","319","NL_STA_TSS","N/A","Terminal","319","Newfoundland and Labrador Hydro","319","51.375527","73","-56.094032","73","14","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"St Georges STG","169","NL_STG_DSS","N/A","Distribution","169","Newfoundland Power","169","48.422382","73","-58.474637","73","61","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Stephenville STV","319","NL_STV_TSS","N/A","Terminal","319","NP / NLH","144","48.535570","73","-58.517718","73","26","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","Terminal Network Node interconnects generation","319"
"Stephenville Crossing STX","169","NL_STX_TSS","N/A","Terminal","144","Newfoundland Power","169","48.514661","73","-58.450533","73","20","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","Terminal Network Node contains distribution tranformers","169"
"Stony Brook STY","319","NL_STY_TSS","N/A","Terminal","319","Newfoundland and Labrador Hydro","319","48.921781","73","-55.670872","73","61","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Summerford SUM","169","NL_SUM_DSS","N/A","Distribution","169","Newfoundland Power","169","49.497439","73","-54.777369","73","6","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Sunnyside SUN","169","NL_SUN_TSS","N/A","Terminal","144","Newfoundland Power","169","47.851141","73","-53.951217","73","61","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","Terminal Network Node contains distribution tranformers","169"
"Tors Cove TCV","169","NL_TCV_GSS","N/A","Generation","172","Newfoundland Power","169","47.210668","73","-52.849055","73","7","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Terra Nova TNS","169","NL_TNS_DSS","N/A","Distribution","169","Newfoundland Power","169","48.494540","73","-54.247672","73","97","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Trinity TRN","169","NL_TRN_DSS","N/A","Distribution","169","Newfoundland Power","169","49.004683","73","-53.904444","73","28","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Trepassey TRP","169","NL_TRP_DSS","N/A","Distribution","169","Newfoundland Power","169","46.756629","73","-53.378095","73","5","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Churchill River TS1","144","NL_TS1_TSS","N/A","Terminal","144","Newfoundland and Labrador Hydro","144","53.268515","73","-60.780191","73","76","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.b","N/A","NULL","N/A"
"Muskrat Falls TS2","144","NL_TS2_CVS","N/A","Converter","144","Newfoundland and Labrador Hydro","144","53.239979","73","-60.759104","73","57","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.b","N/A","NULL","N/A"
"Churchill River TS3","144","NL_TS3_TSS","N/A","Terminal","144","Newfoundland and Labrador Hydro","144","53.276068","73","-60.530038","73","51","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.b","N/A","NULL","N/A"
"Twin Falls TWF","144","NL_TWF_SWS","N/A","Switching","144","Newfoundland and Labrador Hydro","144","53.500952","73","-64.523376","73","444","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","Switching station inoperable, power flows unimpeded","319"
"Twillingate TWG","169","NL_TWG_DSS","N/A","Distribution","169","Newfoundland Power","169","49.643854","73","-54.747667","73","29","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Upper Salmon USL","319","NL_USL_GSS","N/A","Generation","319","Newfoundland and Labrador Hydro","319","48.183855","73","-56.173375","73","217","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Victoria VIC","169","NL_VIC_DSS","N/A","Distribution","169","Newfoundland Power","169","47.774690","73","-53.215937","73","33","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Virginia Waters VIR","169","NL_VIR_DSS","N/A","Distribution","169","Newfoundland Power","169","47.614924","73","-52.702827","73","87","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Valentine Lake VLK","157","NL_VLK_ISS","N/A","Industrial","157","Marathon Gold Corporation","157","48.365911","73","-57.133210","73","382","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Walbournes WAL","169","NL_WAL_DSS","N/A","Distribution","169","Newfoundland Power","169","48.940168","73","-57.971537","73","192","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Western Avalon WAV","319","NL_WAV_TSS","N/A","Terminal","319","NP / NLH","144","47.516713","73","-53.684609","73","102","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","Terminal Network Node contains distribution tranformers","169"
"Webbers Cove WBC","169","NL_WBC_DSS","N/A","Distribution","169","Newfoundland Power","169","46.951694","73","-55.534875","73","81","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Westbrook WBK","169","NL_WBK_GSS","N/A","Generation","172","Newfoundland Power","169","46.942534","73","-55.384399","73","41","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Wiltondale WDL","319","NL_WDL_DSS","N/A","Distribution","319","Newfoundland and Labrador Hydro","319","49.384224","73","-57.586338","73","226","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Wiltondale WDL JCT","319","NL_WDL_JCT","N/A","Junction","319","Newfoundland and Labrador Hydro","319","49.387416","73","-57.557624","73","342","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Wesleyville WES","169","NL_WES_DSS","N/A","Distribution","169","Newfoundland Power","169","49.156978","73","-53.577953","73","17","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Wheelers Tap WHE","169","NL_WHE_JCT","N/A","Junction","169","Newfoundland Power","169","48.562367","73","-58.538411","73","23","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","NULL","N/A"
"Wheelers WHE","169","NL_WHE_SWS","N/A","Switching","169","Newfoundland Power","169","48.569879","73","-58.527014","73","38","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.a","N/A","Network Node Type simplified based on lack of transformers and feeders, single voltage, presence of a single breaker","N/A"
"Wabush WTS","144","NL_WTS_TSS","N/A","Terminal","144","Newfoundland and Labrador Hydro","144","52.932069","73","-66.884631","73","546","181","NL","N/A","Newfoundland and Labrador","N/A","Newfoundland and Labrador.b","N/A","Terminal Network Node contains distribution tranformers and connects industrial customers","319"
"Cape Porcupine 100C","180","NS_100C_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.639863","62","-61.430692","62","77","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Cobequid Rd 101H","180","NS_101H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.755335","62","-63.661121","62","21","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Woodbine 101S","180","NS_101S_SWS","N/A","Switching","N/A","Nova Scotia Power Inc.","191","45.991290","62","-60.274377","62","145","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","Cable crossing","N/A"
"MacDonald Pond 101V","191","NS_101V_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.881790","62","-64.221570","62","71","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"BMPC 101W","180","NS_101W_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.051630","62","-64.699033","62","9","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Point Aconi 102S","180","NS_102S_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","46.317229","62","-60.337725","62","8","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Ellershouse 102V","180","NS_102V_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.935465","62","-64.028252","62","99","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Cheticamp 103C","180","NS_103C_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","46.619005","62","-60.992805","62","23","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lakeside 103H","180","NS_103H_SWS","N/A","Switching","N/A","Nova Scotia Power Inc.","191","44.643953","62","-63.683543","62","91","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Gold River 103W","180","NS_103W_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.558400","62","-64.331849","62","21","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Kempt Road 104H","180","NS_104H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.658887","62","-63.606318","62","58","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Kempt Road 104H JCT","180","NS_104H_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","44.667452","62","-63.621711","62","10","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Baddeck 104S","180","NS_104S_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","46.108149","62","-60.753768","62","41","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Baddeck Tap 104S","180","NS_104S_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","46.124015","62","-60.766286","62","49","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Brooklyn 104W","180","NS_104W_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.058029","62","-64.693168","62","9","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Brooklyn 104W JCT","180","NS_104W_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","44.059911","62","-64.699947","62","26","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Pubnico Point 106W","180","NS_106W_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","43.595480","62","-65.774679","62","1","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Pubnico Point 106W JCT","180","NS_106W_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","43.595472","62","-65.774606","62","1","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Burnside 108H","180","NS_108H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.712983","62","-63.611323","62","29","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lingan Wind 109S","180","NS_109S_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","46.241841","62","-60.042600","62","20","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lingan Wind 109S JCT","180","NS_109S_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","46.236537","62","-60.065559","62","28","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Aberdeen St 10N","180","NS_10N_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.659337","62","-64.062266","62","118","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Nictaux 10V","180","NS_10V_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.909096","62","-65.029736","62","35","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Tusket Oil 10W","180","NS_10W_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","43.860041","62","-65.993277","62","22","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"South Canoe 110W","180","NS_110W_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.766802","62","-64.335026","62","241","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Dartmouth East 113H","180","NS_113H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.701380","62","-63.481375","62","53","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lafarge 11N","180","NS_11N_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.239788","62","-63.334801","62","47","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lafarge 11N JCT","180","NS_11N_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","45.240075","62","-63.337389","62","47","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Keltic Drive 11S","180","NS_11S_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","46.120143","62","-60.236461","62","28","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Paradise 11V","180","NS_11V_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.835526","62","-65.238551","62","58","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Yarmouth 11W","180","NS_11W_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","43.840824","62","-66.117664","62","1","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Brushy Hill 120H","180","NS_120H_SWS","N/A","Switching","N/A","Nova Scotia Power Inc.","191","44.852738","62","-63.762398","62","135","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Akerly 124H","180","NS_124H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.708753","62","-63.605986","62","39","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Porters Lake 126H","180","NS_126H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.737378","62","-63.314093","62","29","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Aerotech Park 127H","180","NS_127H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.850602","62","-63.551831","62","126","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Aerotech Park Tap 127H","180","NS_127H_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","44.855744","62","-63.598826","62","59","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Kearney Lake 129H","180","NS_129H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.684044","62","-63.678775","62","50","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lequille 12V","180","NS_12V_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.725501","62","-65.496811","62","30","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lucasville 131H","180","NS_131H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.776622","62","-63.717201","62","77","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Lucasville 131H JCT","180","NS_131H_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","44.776023","62","-63.717668","62","77","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Spider Lake 132H","180","NS_132H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.743338","62","-63.550976","62","65","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Hammonds 137H","180","NS_137H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.723396","62","-63.735126","62","111","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Dartmouth Crossing 139H","180","NS_139H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.715990","62","-63.566246","62","78","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Dartmouth Crossing 139H JCT","180","NS_139H_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","44.715656","62","-63.565300","62","78","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Gulch 13V","180","NS_13V_DSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.566967","62","-65.634942","62","30","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Ridge 14V","180","NS_14V_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.554049","62","-65.583075","62","98","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Willow Lane 15N","180","NS_15N_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.356495","62","-63.293741","62","24","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"New Waterford 15S","180","NS_15S_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","46.244954","62","-60.097881","62","24","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Sissiboo 15V","180","NS_15V_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.431181","62","-65.871850","62","48","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Stewiacke 16N","180","NS_16N_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.149532","62","-63.351824","62","23","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Weymouth 16V","180","NS_16V_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.407856","62","-65.949250","62","40","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Hebron 16W","180","NS_16W_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","43.893451","62","-66.080344","62","31","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Hebron 16W JCT","180","NS_16W_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","43.842762","62","-66.102758","62","21","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Brownell St 17N","180","NS_17N_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.837736","62","-64.215226","62","20","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"St Croix 17V","180","NS_17V_SWS","N/A","Switching","N/A","Nova Scotia Power Inc.","191","44.957595","62","-64.038752","62","38","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Upper Burlington 18V","180","NS_18V_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.046228","62","-64.038419","62","23","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Canso 19C","180","NS_19C_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.337728","62","-60.998715","62","1","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Hickman St 19N","191","NS_19N_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.818039","62","-64.210166","62","27","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Hickman St 19N JCT","191","NS_19N_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","45.816203","62","-64.207846","62","27","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Argyle 19W","180","NS_19W_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","43.783424","62","-65.844753","62","9","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Argyle 19W JCT","180","NS_19W_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","43.783589","62","-65.843351","62","9","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Point Tupper 1C","180","NS_1C_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.587686","62","-61.349656","62","9","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Water St 1H","180","NS_1H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.641561","62","-63.567888","62","12","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Onslow 1N","180","NS_1N_SWS","N/A","Switching","N/A","Nova Scotia Power Inc.","191","45.390088","62","-63.310921","62","14","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Seaboard 1S","180","NS_1S_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","46.171963","62","-59.950002","62","4","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Avon 1V","180","NS_1V_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.881422","62","-64.217173","62","71","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Upper Lake Falls 1W","180","NS_1W_GSS","N/A","Generation","N/A","Nova Scotia Power Inc.","191","44.157927","62","-64.998044","62","71","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Spryfield 20H","180","NS_20H_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","44.610977","62","-63.618942","62","63","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Park St 20N","180","NS_20N_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.821110","62","-64.210540","62","27","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Five Points 20V","180","NS_20V_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","45.064122","62","-64.192463","62","69","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Pubnico 20W","180","NS_20W_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","43.606568","62","-65.773065","62","10","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Pubnico 20W JCT","180","NS_20W_JCT","N/A","Junction","N/A","Nova Scotia Power Inc.","191","43.606725","62","-65.770516","62","10","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
"Woods Harbour 21W","180","NS_21W_DSS","N/A","Distribution","N/A","Nova Scotia Power Inc.","191","43.518138","62","-65.734389","62","10","181","NS","N/A","Nova Scotia","N/A","Nova Scotia.a","N/A","NULL","N/A"
