transmission_line_id,transmission_line_id_source,transmission_circuit_id,transmission_circuit_id_source,owner,owner_source,province,province_source,operating_region,operating_region_source,number_of_circuits,number_of_circuits_source,current_type,current_type_source,line_segment_length_km,line_segment_length_km_source,line_segment_length_mi,line_segment_length_mi_source,line_length_km,line_length_km_source,line_length_mi,line_length_mi_source,voltage,voltage_source,Transmission_Line_Reactance,Transmission_Line_Reactance_source,Transmission_Line_Segment_Reactance,Transmission_Line_Segment_Reactance_source,ttc_summer,ttc_summer_source,ttc_winter,ttc_winter_source,network_node_name_starting,network_node_name_starting_source,network_node_code_starting,network_node_code_starting_source,network_node_name_ending,network_node_name_ending_source,network_node_code_ending,network_node_code_ending_source,notes,notes_source
"37155","L1340","L1538","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","19.200","73","11.852","73","19.200","73","19.000","73","120","85","8.08","Estimated","8.08","Estimated","107","Estimated","118","Estimated","Cadillac","88","QC_CDL_GSS","N/A","Mine Malartic","88","QC_MML_ISS","N/A","NULL","N/A"
"37156","L1342","L1540","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","33.100","73","20.432","73","33.100","73","20.432","73","120","85","13.93","Estimated","13.93","Estimated","107","Estimated","118","Estimated","Saint-CÃ©saire","88","QC_SCS_DSS","N/A","Bedford","88","QC_BED_DSS","N/A","NULL","N/A"
"37157","L1346","L1541","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","33.100","73","20.432","73","33.100","73","20.432","73","120","85","13.93","Estimated","13.93","Estimated","107","Estimated","118","Estimated","Saint-CÃ©saire","88","QC_SCS_DSS","N/A","Bedford","88","QC_BED_DSS","N/A","NULL","N/A"
"37158","L1347","L1542","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","15.500","73","9.568","73","15.500","73","9.568","73","120","85","6.52","Estimated","6.52","Estimated","107","Estimated","118","Estimated","LAssomption","88","QC_LAS_DSS","N/A","Pierre-Le Gardeur","88","QC_PLG_TSS","N/A","NULL","N/A"
"37159","L1349","L1543","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","15.500","73","9.568","73","15.500","73","9.568","73","120","85","6.52","Estimated","6.52","Estimated","107","Estimated","118","Estimated","LAssomption","88","QC_LAS_DSS","N/A","Pierre-Le Gardeur","88","QC_PLG_TSS","N/A","NULL","N/A"
"37160","L1349","L1544","85","Hydro-Sherbrooke","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.800","73","2.346","73","3.800","73","2.346","73","120","85","1.60","Estimated","1.60","Estimated","107","Estimated","118","Estimated","Sherbrooke","88","QC_SHR_TSS","N/A","Ville de Sherbrooke Orford","88","QC_VSO_DSS","N/A","NULL","N/A"
"37161","L1349D1","L1545","Estimated","Hydro-Sherbrooke","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.800","73","2.346","73","3.800","73","2.346","73","120","85","1.60","Estimated","1.60","Estimated","107","Estimated","118","Estimated","Sherbrooke","88","QC_SHR_TSS","N/A","Ville de Sherbrooke Orford","88","QC_VSO_DSS","N/A","NULL","N/A"
"37162","L1352","L1546","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.300","73","3.272","73","5.300","73","3.272","73","120","85","2.23","Estimated","2.23","Estimated","107","Estimated","118","Estimated","Cleveland","88","QC_CLV_DSS","N/A","Adamsville","88","QC_ADM_DSS","N/A","NULL","N/A"
"37163","L1353","L1547","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.300","73","3.272","73","5.300","73","3.272","73","120","85","2.23","Estimated","2.23","Estimated","107","Estimated","118","Estimated","Cleveland","88","QC_CLV_DSS","N/A","Adamsville","88","QC_ADM_DSS","N/A","NULL","N/A"
"37164","L1353","L1548","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","7.200","73","4.444","73","25.500","73","15.741","73","120","85","10.73","Estimated","3.03","Estimated","107","Estimated","118","Estimated","Saint-Sauveur","88","QC_SSA_DSS","N/A","Doc-Grignon JCT","88","QC_DOG_JCT","N/A","NULL","N/A"
"37165","L1353D1","L1548","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","18.300","73","11.296","73","25.500","73","15.741","73","120","85","10.73","Estimated","7.70","Estimated","107","Estimated","118","Estimated","Sainte-Agathe-des-Monts","88","QC_SAG_DSS","N/A","Doc-Grignon JCT","88","QC_DOG_JCT","N/A","NULL","N/A"
"37166","L1354","L1548D2","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.300","73","1.420","73","2.300","73","1.420","73","120","85","0.97","Estimated","0.97","Estimated","107","Estimated","118","Estimated","Doc-Grignon JCT","88","QC_DOG_JCT","N/A","Doc-Grignon","88","QC_DOG_DSS","N/A","NULL","N/A"
"37167","L1355","L1549","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","7.200","73","4.444","73","25.500","73","15.741","73","120","85","10.73","Estimated","3.03","Estimated","107","Estimated","118","Estimated","Saint-Sauveur","88","QC_SSA_DSS","N/A","Doc-Grignon JCT","88","QC_DOG_JCT","N/A","NULL","N/A"
"37168","L1356","L1549","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","18.300","73","11.296","73","25.500","73","15.741","73","120","85","10.73","Estimated","7.70","Estimated","107","Estimated","118","Estimated","Sainte-Agathe-des-Monts","88","QC_SAG_DSS","N/A","Doc-Grignon JCT","88","QC_DOG_JCT","N/A","NULL","N/A"
"37169","L1356","L1549D2","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.300","73","1.420","73","2.300","73","1.420","73","120","85","0.97","Estimated","0.97","Estimated","107","Estimated","118","Estimated","Doc-Grignon JCT","88","QC_DOG_JCT","N/A","Doc-Grignon","88","QC_DOG_DSS","N/A","NULL","N/A"
"37170","L1356D1","L1550","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","36.200","73","22.346","73","69.400","73","42.840","73","120","85","29.20","Estimated","15.23","Estimated","107","Estimated","118","Estimated","Gracefield JCT","88","QC_GRC_JCT","N/A","Paugan","88","QC_PAU_GSS","N/A","NULL","N/A"
"37171","L1357","L1550","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","33.200","73","20.494","73","69.400","73","42.840","73","120","85","29.20","Estimated","13.97","Estimated","107","Estimated","118","Estimated","Maniwaki","88","QC_MNI_DSS","N/A","Gracefield JCT","88","QC_GRC_JCT","N/A","NULL","N/A"
"37172","L1357","L1550D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.500","73","3.395","73","5.500","73","3.395","73","120","85","2.31","Estimated","2.31","Estimated","107","Estimated","118","Estimated","Gracefield JCT","88","QC_GRC_JCT","N/A","Gracefield","88","QC_GRC_DSS","N/A","Circuit ID assumed","N/A"
"37173","L1357D1","L1552","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","2","88","ac","88","5.300","73","3.272","73","7.250","73","4.475","73","120","85","3.05","Estimated","2.23","Estimated","107","Estimated","118","Estimated","Coteau-du-Lac JCT","88","QC_CDL_JCT","N/A","Dorion JCT","88","QC_DRN_JCT","N/A","NULL","N/A"
"37174","L1358","L1552","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","2","88","ac","88","1.950","73","1.204","73","7.250","73","4.475","73","120","85","3.05","Estimated","0.82","Estimated","107","Estimated","118","Estimated","Les CÃ¨dres","88","QC_LCS_GSS","N/A","Coteau-du-Lac JCT","88","QC_CDL_JCT","N/A","NULL","N/A"
"37175","L1358","L1552D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","2","88","ac","88","13.000","73","8.025","73","13.000","73","8.025","73","120","85","5.47","Estimated","5.47","Estimated","107","Estimated","118","Estimated","Coteau-du-Lac JCT","88","QC_CDL_JCT","N/A","Coteau-du-Lac","88","QC_CDL_DSS","N/A","Circuit ID assumed","N/A"
"37176","L1358","L1552P","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","2","88","ac","88","7.300","73","4.506","73","7.300","73","4.506","73","120","85","3.07","Estimated","3.07","Estimated","107","Estimated","118","Estimated","Les CÃ¨dres","88","QC_LCS_GSS","N/A","Dorion JCT","88","QC_DRN_JCT","N/A","NULL","N/A"
"37177","L1358","L1553","85","Hydro-Sherbrooke","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.300","73","3.272","73","5.300","73","3.272","73","120","85","2.23","Estimated","2.23","Estimated","107","Estimated","118","Estimated","Sherbrooke","88","QC_SHR_TSS","N/A","Ville de Sherbrooke MassÃ©","88","QC_VSM_DSS","N/A","NULL","N/A"
"37178","L1359","L1554","85","Hydro-Sherbrooke","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.300","73","3.272","73","5.300","73","3.272","73","120","85","2.23","Estimated","2.23","Estimated","107","Estimated","118","Estimated","Sherbrooke","88","QC_SHR_TSS","N/A","Ville de Sherbrooke MassÃ©","88","QC_VSM_DSS","N/A","NULL","N/A"
"37179","L1359P","L1562","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.860","73","0.531","73","0.860","73","0.531","73","120","85","0.36","Estimated","0.36","Estimated","107","Estimated","118","Estimated","Baie dUrfÃ©","88","QC_BAU_DSS","N/A","Compass YUL II","88","QC_CMP_ISS","N/A","Underground circuit","N/A"
"37180","L1360","L1601","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","46.000","73","28.395","73","126.500","73","78.086","73","161","85","56.93","Estimated","20.70","Estimated","154","Estimated","170","Estimated","GoÃ©mon","88","QC_GOE_TSS","N/A","RiviÃ¨re-Sainte-Anne","88","QC_RVS_DSS","N/A","NULL","N/A"
"37181","L1360","L1601","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","80.500","73","49.691","73","126.500","73","78.086","73","161","85","56.93","Estimated","36.23","Estimated","154","Estimated","170","Estimated","RiviÃ¨re-Sainte-Anne","88","QC_RVS_DSS","N/A","Copper Mountain","88","QC_CMT_DSS","N/A","NULL","N/A"
"37182","L1360","L1602","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","98.500","73","60.802","73","98.500","73","60.802","73","161","85","44.33","Estimated","44.33","Estimated","182","Estimated","200","Estimated","Copper Mountain","88","QC_CMT_DSS","N/A","Micmac","88","QC_MCM_DSS","N/A","NULL","N/A"
"37183","L1360","L1603","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","39.500","73","24.383","73","39.500","73","24.383","73","161","85","17.78","Estimated","17.78","Estimated","193","Estimated","212","Estimated","Micmac","88","QC_MCM_DSS","N/A","PercÃ©","88","QC_PCE_DSS","N/A","NULL","N/A"
"37184","L1361","L1604","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","58.600","73","36.173","73","58.600","73","36.173","73","161","85","26.37","Estimated","26.37","Estimated","193","Estimated","212","Estimated","GaspÃ©","88","QC_GSP_DSS","N/A","PercÃ©","88","QC_PCE_DSS","N/A","NULL","N/A"
"37185","L1361","L1605","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","39.000","73","24.074","73","39.000","73","24.074","73","161","85","17.55","Estimated","17.55","Estimated","193","Estimated","212","Estimated","RiviÃ¨re-au-Renard","88","QC_RVD_DSS","N/A","GaspÃ©","88","QC_GSP_DSS","N/A","NULL","N/A"
"37186","L1362","L1607","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","66.800","73","41.235","73","66.800","73","41.235","73","161","85","30.06","Estimated","30.06","Estimated","193","Estimated","212","Estimated","Micmac","88","QC_MCM_DSS","N/A","GaspÃ©","88","QC_GSP_DSS","N/A","NULL","N/A"
"37187","L1363","L1608","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","20.700","73","12.778","73","20.700","73","12.778","73","161","85","9.32","Estimated","9.32","Estimated","193","Estimated","212","Estimated","Alcoa Baie Comeau","88","QC_ALBC_ISS","N/A","Hauterive","88","QC_HTR_DSS","N/A","NULL","N/A"
"37188","L1367","L1609","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","20.700","73","12.778","73","20.700","73","12.778","73","161","85","9.32","Estimated","9.32","Estimated","193","Estimated","212","Estimated","Alcoa Baie Comeau","88","QC_ALBC_ISS","N/A","Hauterive","88","QC_HTR_DSS","N/A","NULL","N/A"
"37189","L1367","L1610","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.100","73","5.000","73","8.100","73","5.000","73","120","85","3.41","Estimated","3.41","Estimated","107","Estimated","118","Estimated","Hauterive","88","QC_HTR_DSS","N/A","LaflÃ¨che","88","QC_LFL_DSS","N/A","NULL","N/A"
"37190","L1367","L1611","85","SociÃ©tÃ© en Commandite HydroÃ©lectrique Manicouagan","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.400","73","3.333","73","6.200","73","3.827","73","120","85","2.61","Estimated","2.27","Estimated","107","Estimated","118","Estimated","Hauterive","88","QC_HTR_DSS","N/A","Manic-1","88","QC_MC1_GSS","N/A","Also called L9647","N/A"
"37191","L1367","L1611","85","SociÃ©tÃ© en Commandite HydroÃ©lectrique Manicouagan","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.800","73","0.494","73","6.200","73","3.827","73","120","85","2.61","Estimated","0.34","Estimated","107","Estimated","118","Estimated","Manic-1","88","QC_MC1_GSS","N/A","McCormick","88","QC_MCC_GSS","N/A","Circuit ID assumed","N/A"
"37192","L1367D1","L1612","Estimated","SociÃ©tÃ© en Commandite HydroÃ©lectrique Manicouagan","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.400","73","3.333","73","6.200","73","3.827","73","120","85","2.61","Estimated","2.27","Estimated","107","Estimated","118","Estimated","Hauterive","88","QC_HTR_DSS","N/A","Manic-1","88","QC_MC1_GSS","N/A","Also called L9648","N/A"
"37193","L1368","L1612","85","SociÃ©tÃ© en Commandite HydroÃ©lectrique Manicouagan","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.800","73","0.494","73","6.200","73","3.827","73","120","85","2.61","Estimated","0.34","Estimated","107","Estimated","118","Estimated","Manic-1","88","QC_MC1_GSS","N/A","McCormick","88","QC_MCC_GSS","N/A","Circuit ID assumed","N/A"
"37194","L1368","L1613","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.000","73","1.235","73","9.100","73","5.617","73","161","85","4.10","Estimated","0.90","Estimated","193","Estimated","212","Estimated","Copper Mountain","88","QC_CMT_DSS","N/A","Mont-Copper JCT","88","QC_MTC_JCT","N/A","NULL","N/A"
"37195","L1368D1","L1613","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.600","73","2.222","73","9.100","73","5.617","73","161","85","4.10","Estimated","1.62","Estimated","193","Estimated","212","Estimated","Mont-Copper JCT","88","QC_MTC_JCT","N/A","Mont-Copper","88","QC_MTC_GSS","N/A","NULL","N/A"
"37196","L1368D1","L1613","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","3.500","73","2.160","73","9.100","73","5.617","73","161","85","4.10","Estimated","1.58","Estimated","193","Estimated","212","Estimated","Mont-Copper JCT","88","QC_MTC_JCT","N/A","Mont-Miller","88","QC_MTM_GSS","N/A","NULL","N/A"
"37197","L1368D2","L1614","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.150","73","0.093","73","0.150","73","0.093","73","161","85","0.07","Estimated","0.07","Estimated","193","Estimated","212","Estimated","Copper Mountain","88","QC_CMT_DSS","N/A","Mont-Rothery","88","QC_MRY_GSS","N/A","Circuit ID assumed","N/A"
"37198","L1369","L1615","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.700","73","5.370","73","90.600","73","55.926","73","120","85","38.12","Estimated","3.66","Estimated","107","Estimated","117","Estimated","Alcoa Baie Comeau JCT","88","QC_ALBC_JCT","N/A","Franquelin","88","QC_FRQ_DSS","N/A","NULL","N/A"
"37199","L1370","L1615","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","36.100","73","22.284","73","90.600","73","55.926","73","120","85","38.12","Estimated","15.19","Estimated","107","Estimated","117","Estimated","Franquelin","88","QC_FRQ_DSS","N/A","Godbout","88","QC_GOD_DSS","N/A","NULL","N/A"
"37200","L1370","L1615","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","25.600","73","15.802","73","90.600","73","55.926","73","120","85","38.12","Estimated","10.77","Estimated","107","Estimated","117","Estimated","Godbout","88","QC_GOD_DSS","N/A","Baie-TrinitÃ©","88","QC_BAT_DSS","N/A","NULL","N/A"
"37201","L1371","L1615","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","5.500","73","3.395","73","90.600","73","55.926","73","120","85","38.12","Estimated","2.31","Estimated","107","Estimated","117","Estimated","Hauterive","88","QC_HTR_DSS","N/A","LaflÃ¨che JCT","88","QC_LFL_JCT","N/A","NULL","N/A"
"37202","L1371","L1615","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","14.700","73","9.074","73","90.600","73","55.926","73","120","85","38.12","Estimated","6.18","Estimated","107","Estimated","117","Estimated","LaflÃ¨che JCT","88","QC_LFL_JCT","N/A","Alcoa Baie Comeau JCT","88","QC_ALBC_JCT","N/A","NULL","N/A"
"37203","L1371","L1615D1","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.600","73","1.605","73","2.600","73","1.605","73","120","85","1.09","Estimated","1.09","Estimated","107","Estimated","118","Estimated","LaflÃ¨che JCT","88","QC_LFL_JCT","N/A","LaflÃ¨che","88","QC_LFL_DSS","N/A","NULL","N/A"
"37204","L1371","L1615D2","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.550","73","0.340","73","0.550","73","0.340","73","120","85","0.23","Estimated","0.23","Estimated","107","Estimated","118","Estimated","Alcoa Baie Comeau JCT","88","QC_ALBC_JCT","N/A","Alcoa Baie Comeau","88","QC_ALBC_ISS","N/A","Circuit ID assumed","N/A"
"37205","L1371","L1616","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","24.100","73","14.877","73","31.000","73","19.136","73","120","85","13.04","Estimated","10.14","Estimated","107","Estimated","118","Estimated","Port Cartier","88","QC_PCR_SWS","N/A","Laure","88","QC_LAU_DSS","N/A","NULL","N/A"
"37206","L1371P","L1616","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","6.900","73","4.259","73","31.000","73","19.136","73","120","85","13.04","Estimated","2.90","Estimated","107","Estimated","118","Estimated","RiviÃ¨re-aux-Rochers","88","QC_RVR_DSS","N/A","Port Cartier","88","QC_PCR_SWS","N/A","NULL","N/A"
"37207","L1371P","L1617","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.310","73","0.191","73","27.310","73","16.858","73","161","85","12.29","Estimated","0.14","Estimated","193","Estimated","212","Estimated","Arnaud","88","QC_ARN_TSS","N/A","Laure","88","QC_LAU_DSS","N/A","Connection assumed between Laure and Arnaud","N/A"
"37208","L1373","L1617","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","25.000","73","15.432","73","27.310","73","16.858","73","161","85","12.29","Estimated","11.25","Estimated","193","Estimated","212","Estimated","Laure","88","QC_LAU_DSS","N/A","Sept-ÃŽles","88","QC_STI_DSS","N/A","NULL","N/A"
"37209","L1376","L1617","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.000","73","1.235","73","27.310","73","16.858","73","161","85","12.29","Estimated","0.90","Estimated","193","Estimated","212","Estimated","Sept-ÃŽles","88","QC_STI_DSS","N/A","Iron-Ore-du-Canada","88","QC_IOC_ISS","N/A","NULL","N/A"
"37210","L1377","L1618","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","13.900","73","8.580","73","13.900","73","8.580","73","161","85","6.26","Estimated","6.26","Estimated","193","Estimated","212","Estimated","Aluminerie Alouette","88","QC_ALO_ISS","N/A","Laure","88","QC_LAU_DSS","N/A","NULL","N/A"
"37211","L1383","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","17.300","73","10.679","73","174.000","73","107.407","73","161","85","78.30","Estimated","7.79","Estimated","125","Estimated","137","Estimated","Laure","88","QC_LAU_DSS","N/A","Sept-ÃŽles JCT","88","QC_STI_JCT","N/A","NULL","N/A"
"37212","L1383","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.700","73","5.370","73","174.000","73","107.407","73","161","85","78.30","Estimated","3.91","Estimated","125","Estimated","137","Estimated","RiviÃ¨re-Ã -la-Chaloupe","88","QC_RVC_DSS","N/A","Sheldrake JCT","88","QC_SHD_JCT","N/A","NULL","N/A"
"37213","L1383D1","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","25.300","73","15.617","73","174.000","73","107.407","73","161","85","78.30","Estimated","11.39","Estimated","125","Estimated","137","Estimated","RiviÃ¨re-au-Tonnerre","88","QC_RVT_DSS","N/A","Magpie","88","QC_MGP_GSS","N/A","NULL","N/A"
"37214","L1384","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","34.300","73","21.173","73","174.000","73","107.407","73","161","85","78.30","Estimated","15.43","Estimated","125","Estimated","137","Estimated","RiviÃ¨re-aux-Bouleaux","88","QC_RVB_DSS","N/A","RiviÃ¨re-Ã -la-Chaloupe","88","QC_RVC_DSS","N/A","NULL","N/A"
"37215","L1384","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","64.500","73","39.815","73","174.000","73","107.407","73","161","85","78.30","Estimated","29.03","Estimated","125","Estimated","137","Estimated","Sept-ÃŽles JCT","88","QC_STI_JCT","N/A","RiviÃ¨re-aux-Bouleaux","88","QC_RVB_DSS","N/A","NULL","N/A"
"37216","L1385","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","8.700","73","5.370","73","174.000","73","107.407","73","161","85","78.30","Estimated","3.91","Estimated","125","Estimated","137","Estimated","Sept-ÃŽles JCT","88","QC_STI_JCT","N/A","Sept-ÃŽles","88","QC_STI_DSS","N/A","NULL","N/A"
"37217","L1386","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","11.200","73","6.914","73","174.000","73","107.407","73","161","85","78.30","Estimated","5.04","Estimated","125","Estimated","137","Estimated","Sheldrake JCT","88","QC_SHD_JCT","N/A","RiviÃ¨re-au-Tonnerre","88","QC_RVT_DSS","N/A","NULL","N/A"
"37218","L1386","L1619","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","4.000","73","2.469","73","174.000","73","107.407","73","161","85","78.30","Estimated","1.80","Estimated","125","Estimated","137","Estimated","Sheldrake JCT","88","QC_SHD_JCT","N/A","Sheldrake","88","QC_SHD_GSS","N/A","NULL","N/A"
"37219","L1386D1","L1620","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","25.200","73","15.556","73","30.690","73","18.944","73","120","85","12.91","Estimated","10.60","Estimated","107","Estimated","118","Estimated","Laure","88","QC_LAU_DSS","N/A","Port Cartier","88","QC_PCR_SWS","N/A","NULL","N/A"
"37220","L1386D1","L1620","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.600","73","1.605","73","30.690","73","18.944","73","120","85","12.91","Estimated","1.09","Estimated","107","Estimated","118","Estimated","Port Cartier","88","QC_PCR_SWS","N/A","Produits Forestiers Arbec Inc. JCT","88","QC_PFA_JCT","N/A","NULL","N/A"
"37221","L1386D1","L1620","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","0.890","73","0.549","73","30.690","73","18.944","73","120","85","12.91","Estimated","0.37","Estimated","107","Estimated","118","Estimated","Produits Forestiers Arbec Inc. JCT","88","QC_PFA_JCT","N/A","Companie-MiniÃ¨re-QuÃ©bec-Cartier","88","QC_CMQ_ISS","N/A","NULL","N/A"
"37222","L1386D2","L1620","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","2.000","73","1.235","73","30.690","73","18.944","73","120","85","12.91","Estimated","0.84","Estimated","107","Estimated","118","Estimated","Produits Forestiers Arbec Inc. JCT","88","QC_PFA_JCT","N/A","Produits Forestiers Arbec Inc.","88","QC_PFA_ISS","N/A","NULL","N/A"
"37223","L1386D3","L1622","Estimated","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","9.000","73","5.556","73","28.800","73","17.778","73","120","85","12.12","Estimated","3.79","Estimated","107","Estimated","118","Estimated","CogÃ©nÃ©ration Saint-FÃ©licien","88","QC_CSF_GSS","N/A","Saint-FÃ©licien","88","QC_SFE_DSS","N/A","NULL","N/A"
"37224","L1387","L1622","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","19.800","73","12.222","73","28.800","73","17.778","73","120","85","12.12","Estimated","8.33","Estimated","107","Estimated","118","Estimated","Roberval","88","QC_RBV_DSS","N/A","CogÃ©nÃ©ration Saint-FÃ©licien","88","QC_CSF_GSS","N/A","NULL","N/A"
"37225","L1387","L1623","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","28.200","73","17.407","73","28.200","73","17.407","73","120","85","11.86","Estimated","11.86","Estimated","107","Estimated","118","Estimated","Roberval","88","QC_RBV_DSS","N/A","Desbiens","88","QC_DBN_DSS","N/A","NULL","N/A"
"37226","L1387","L1624","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","34.600","73","21.358","73","34.600","73","21.358","73","120","85","14.56","Estimated","14.56","Estimated","107","Estimated","118","Estimated","LIsle Maligne","88","QC_LIM_ISS","N/A","Desbiens","88","QC_DBN_DSS","N/A","NULL","N/A"
"37227","L1388","L1625","85","Hydro-QuÃ©bec Transmission","85","QC","N/A","Quebec","N/A","1","88","ac","88","31.000","73","19.136","73","138.500","73","85.494","73","161","85","62.33","Estimated","13.95","Estimated","145","Estimated","160","Estimated","Obalski","88","QC_OBL_DSS","N/A","Waconichi JCT","88","QC_WCO_JCT","N/A","NULL","N/A"
