node_name,node_name_source,node_code,node_code_source,node_type,node_type_source,owner,owner_source,latitude,latitude_source,longitude,longitude_source,elevation,elevation_source,province,province_source,operating_region,operating_region_source,copper_balancing_area,copper_balancing_area_source,notes,notes_source
Leclerc,API,QC_LCL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.423800,API,-72.750090,API,102,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La SociÃ©tÃ© en commandite revenu Noranda,API,QC_LCN_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.229161,API,-74.099644,API,37,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Les CÃ¨dres,API,QC_LCS_GSS,API,Generation,API,Hydro QuÃ©bec,API,45.311963,API,-74.027579,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Lachute,API,QC_LCT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.627382,API,-74.358195,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Lachute JCT,API,QC_LCT_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.756416,API,-74.122248,API,166,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Lac-des-ÃŽles,API,QC_LDI_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.405951,API,-75.502247,API,235,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Laurentides JCT,API,QC_LDS_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.875732,API,-71.309389,API,116,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Laurentides,API,QC_LDS_TSS,API,Terminal,API,Hydro QuÃ©bec,API,46.859050,API,-71.314400,API,102,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Landry,API,QC_LDY_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.606428,API,-73.677501,API,37,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Le Corbusier,API,QC_LEC_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.590243,API,-73.749963,API,39,API,QC,API,Quebec,API,Quebec.a,API,In service in 2022,API
Le FranÃ§ois,API,QC_LEF_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.935637,API,-71.107250,API,130,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Le Moyne,API,QC_LEM_SWS,API,Switching,API,Hydro QuÃ©bec,API,53.484125,API,-75.034469,API,273,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Laforge-1,API,QC_LF1_GSS,API,Generation,API,Hydro QuÃ©bec,API,54.167523,API,-72.608968,API,400,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Laforge-2,API,QC_LF2_GSS,API,Generation,API,Hydro QuÃ©bec,API,54.588356,API,-71.278117,API,459,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
LaflÃ¨che,API,QC_LFL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.202708,API,-68.286159,API,34,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
LaflÃ¨che JCT,API,QC_LFL_JCT,API,Junction,API,Hydro QuÃ©bec,API,49.208831,API,-68.316679,API,74,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
La Grande-1,API,QC_LG1_GSS,API,Generation,API,Hydro QuÃ©bec,API,53.731868,API,-78.572359,API,38,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
La Grande-2,API,QC_LG2_GSS,API,Generation,API,Hydro QuÃ©bec,API,53.782776,API,-77.532002,API,168,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
La Grande-2A,API,QC_LG2A_GSS,API,Generation,API,Hydro QuÃ©bec,API,53.781361,API,-77.549057,API,157,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
La Grande-3,API,QC_LG3_GSS,API,Generation,API,Hydro QuÃ©bec,API,53.727381,API,-75.990080,API,196,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
La Grande-4,API,QC_LG4_GSS,API,Generation,API,Hydro QuÃ©bec,API,53.886381,API,-73.465543,API,334,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Langelier,API,QC_LGL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.601618,API,-73.570574,API,37,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Longue-Pointe,API,QC_LGP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.588541,API,-73.537739,API,27,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Langlois,API,QC_LGS_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.287485,API,-74.012755,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Lac-Hope,API,QC_LHP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,52.335427,API,-67.386291,API,563,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Lac-Hope JCT,API,QC_LHP_JCT,API,Junction,API,Hydro QuÃ©bec,API,52.340294,API,-67.393525,API,569,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
LÃŽle,API,QC_LIL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.645185,API,-71.692150,API,121,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
LIsle Maligne,API,QC_LIM_ISS,API,Industrial,API,Rio Tinto Alcan,API,48.576698,API,-71.630846,API,115,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
LÃŽle-Perrot,API,QC_LIP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.377993,API,-73.943684,API,49,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
LÃŽle-Perrot JCT,API,QC_LIP_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.332270,API,-73.998853,API,38,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Limoilou,API,QC_LLL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.829855,API,-71.223680,API,23,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Limbour,API,QC_LMB_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.497499,API,-75.759795,API,60,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Leman,API,QC_LMN_SWS,API,Switching,API,Hydro QuÃ©bec,API,46.535863,API,-72.762637,API,59,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Le Nordais-1,API,QC_LN1_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.801312,API,-67.579562,API,75,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Le Nordais-1 JCT,API,QC_LN1_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.802346,API,-67.580262,API,75,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Le Nordais-2,API,QC_LN2_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.054093,API,-66.755980,API,180,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Le Nordais-2 JCT,API,QC_LN2_JCT,API,Junction,API,Hydro QuÃ©bec,API,49.052766,API,-66.755222,API,180,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
LanaudiÃ¨re,API,QC_LND_TSS,API,Terminal,API,Hydro QuÃ©bec,API,46.016040,API,-73.413720,API,31,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Leneuf,API,QC_LNF_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.723337,API,-71.792285,API,64,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
LiniÃ¨re,API,QC_LNR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.069214,API,-70.505721,API,324,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La PocatiÃ¨re,API,QC_LPC_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.357410,API,-70.057013,API,35,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
LAnse Pleureuse,API,QC_LPL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.149770,API,-65.530794,API,359,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La Prairie,API,QC_LPR_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.437019,API,-73.423782,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Le Plateau,API,QC_LPT_GSS,API,Generation,API,Ã‰nergie Ã©olienne Le Plateau,API,48.138114,API,-67.438796,API,348,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Laurendeau,API,QC_LRD_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.281641,API,-73.378074,API,173,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Laurendeau JCT,API,QC_LRD_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.204163,API,-73.483087,API,267,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Larocque,API,QC_LRQ_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.231081,API,-74.098260,API,37,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Laurent,API,QC_LRT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.491483,API,-73.687543,API,44,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Lorrainville,API,QC_LRV_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.389961,API,-79.361547,API,216,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
LÃ©ry,API,QC_LRY_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.285482,API,-73.895791,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La SuÃ¨te,API,QC_LST_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.782885,API,-71.322811,API,44,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
LotbiniÃ¨re,API,QC_LTB_SWS,API,Switching,API,Hydro QuÃ©bec,API,46.592951,API,-71.971158,API,30,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La Trappe,API,QC_LTR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.500972,API,-74.012029,API,88,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La Trappe JCT,API,QC_LTR_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.578219,API,-74.016580,API,40,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La Tuque,API,QC_LTU_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.442942,API,-72.798146,API,124,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Lucerne,API,QC_LUC_SWS,API,Switching,API,Hydro QuÃ©bec,API,45.452281,API,-75.796365,API,114,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Lavaltrie,API,QC_LVL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.934053,API,-73.380628,API,20,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
La VÃ©rendrye,API,QC_LVR_TSS,API,Terminal,API,Hydro QuÃ©bec,API,47.496116,API,-74.933803,API,410,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
LÃ©vis,API,QC_LVS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.707337,API,-71.192300,API,91,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Louvicourt,API,QC_LVT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.088396,API,-77.504846,API,343,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Manic-5A,API,QC_M5A_GSS,API,Generation,API,Hydro QuÃ©bec,API,50.656795,API,-68.833818,API,411,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Madawaska,API,QC_MAD_SWS,API,Switching,API,Hydro QuÃ©bec,API,47.508839,API,-68.523668,API,138,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mines Agnico-Eagle LimitÃ©e Goldex,API,QC_MAEG_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.093010,API,-77.862400,API,302,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mines Agnico-Eagle LimitÃ©e Goldex JCT,API,QC_MAEG_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.097529,API,-77.863175,API,302,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mines Agnico-Eagle LimitÃ©e Laronde,API,QC_MAEL_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.247029,API,-78.439665,API,327,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mines Agnico-Eagle LimitÃ©e Laronde JCT,API,QC_MAEL_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.234952,API,-78.436666,API,332,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Marcotte,API,QC_MAR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.852850,API,-72.460589,API,97,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mascouche,API,QC_MAS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.746038,API,-73.620496,API,28,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Matane,API,QC_MAT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.836453,API,-67.491482,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mauricie JCT,API,QC_MAU_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.471440,API,-72.648409,API,91,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mauricie,API,QC_MAU_TSS,API,Terminal,API,Hydro QuÃ©bec,API,46.477250,API,-72.641381,API,97,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mines Bouchard-HÃ©bert,API,QC_MBH_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.391904,API,-78.903707,API,281,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mines Bouchard-HÃ©bert JCT,API,QC_MBH_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.423116,API,-79.042604,API,312,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Manic-1,API,QC_MC1_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.197257,API,-68.321477,API,19,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Manic-2,API,QC_MC2_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.321295,API,-68.347497,API,80,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Manic-3,API,QC_MC3_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.738504,API,-68.600972,API,147,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Manic-5,API,QC_MC5_GSS,API,Generation,API,Hydro QuÃ©bec,API,50.639811,API,-68.726748,API,238,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mines Casa-Berardi,API,QC_MCB_ISS,API,Industrial,API,Hydro QuÃ©bec,API,49.571557,API,-79.233367,API,283,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
McCormick,API,QC_MCC_GSS,API,Generation,API,SociÃ©tÃ© en Commandite HydroÃ©lectrique Manicouagan,API,49.192957,API,-68.325706,API,9,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mittal Canada Inc. Longueuil,API,QC_MCLG_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.569561,API,-73.458076,API,20,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mittal Canada Inc. Longueuil JCT,API,QC_MCLG_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.567478,API,-73.444527,API,20,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Micmac,API,QC_MCM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.353568,API,-64.701316,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mine Doyon,API,QC_MDY_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.253187,API,-78.511404,API,307,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mine Doyon JCT,API,QC_MDY_JCT,API,Industrial,API,Hydro QuÃ©bec,API,48.238847,API,-78.512540,API,357,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
MÃ©gantic,API,QC_MEG_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.587491,API,-70.894239,API,440,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
MÃ©kanic,API,QC_MEK_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.746129,API,-72.545123,API,152,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mercier,API,QC_MER_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.334440,API,-73.731693,API,38,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Monseigneur-Ã‰mard,API,QC_MGE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.275690,API,-74.101266,API,37,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Magog,API,QC_MGG_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.286580,API,-72.142980,API,251,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mine Gonzague-Langlois,API,QC_MGL_ISS,API,Industrial,API,Hydro QuÃ©bec,API,49.245690,API,-76.673916,API,323,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Magnan,API,QC_MGN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.015598,API,-73.711142,API,184,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Manicouagan,API,QC_MGN_TSS,API,Terminal,API,Hydro QuÃ©bec,API,49.291916,API,-68.391277,API,105,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Magpie,API,QC_MGP_GSS,API,Generation,API,Hydro QuÃ©bec,API,50.322238,API,-64.453918,API,36,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Micoua,API,QC_MIC_TSS,API,Terminal,API,Hydro QuÃ©bec,API,49.767261,API,-68.739675,API,222,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mirabel,API,QC_MIR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.619172,API,-74.007259,API,56,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mistassini,API,QC_MIS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.881792,API,-72.211767,API,117,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Malartic-2,API,QC_MLC_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.157166,API,-78.119000,API,316,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mont-Laurier,API,QC_MLR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.549975,API,-75.483108,API,233,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mine Malartic,API,QC_MML_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.112631,API,-78.133506,API,334,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Maniwaki,API,QC_MNI_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.396082,API,-75.983072,API,183,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Montmagny,API,QC_MNM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.963474,API,-70.526642,API,35,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mines Selbaie,API,QC_MNS_ISS,API,Industrial,API,Hydro QuÃ©bec,API,49.816313,API,-78.958644,API,261,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Maissonneuve,API,QC_MNV_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.483528,API,-73.584580,API,48,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Moras,API,QC_MOR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.224075,API,-72.602432,API,25,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Marie-Victorin,API,QC_MRV_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.520342,API,-73.520765,API,15,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Rothery,API,QC_MRY_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.939274,API,-65.472118,API,545,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Massif-du-Sud,API,QC_MSF_GSS,API,Generation,API,Hydro QuÃ©bec,API,46.566621,API,-70.485916,API,642,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Montagne-SÃ¨che,API,QC_MSH_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.177963,API,-64.941658,API,300,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont Sainte-Marguerite,API,QC_MSM_GSS,API,Generation,API,Hydro QuÃ©bec,API,46.239398,API,-71.041078,API,343,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Masson-Nord,API,QC_MSN_DSS,API,Distribution,API,Ã‰nergie Renouvelable Brookfield,API,45.544109,API,-75.421855,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Messer Canada Inc.,API,QC_MSR_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.275187,API,-72.109987,API,212,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Messer Canada Inc. JCT,API,QC_MSR_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.277512,API,-72.109275,API,212,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Masson-Sud,API,QC_MSS_DSS,API,Distribution,API,Ã‰nergie Renouvelable Brookfield,API,45.543494,API,-75.421276,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Tremblant,API,QC_MTB_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.180836,API,-74.529760,API,318,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Copper,API,QC_MTC_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.940044,API,-65.527122,API,743,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Copper JCT,API,QC_MTC_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.950311,API,-65.486871,API,570,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mittal Canada Inc. Contrecoeur East,API,QC_MTCE_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.836597,API,-73.245681,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mittal Canada Inc. Contrecoeur West,API,QC_MTCW_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.818624,API,-73.258752,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mittal Canada Inc. Contrecoeur West JCT,API,QC_MTCW_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.815215,API,-73.247556,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
MontrÃ©al-Est,API,QC_MTE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.622927,API,-73.522051,API,22,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Matagami,API,QC_MTG_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.705867,API,-77.729260,API,280,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Montagnais,API,QC_MTG_TSS,API,Terminal,API,Hydro QuÃ©bec,API,51.892644,API,-65.728181,API,597,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Mont-Joli,API,QC_MTJ_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.568001,API,-68.180179,API,119,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Louis,API,QC_MTL_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.181777,API,-65.649927,API,548,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Louis JCT,API,QC_MTL_JCT,API,Junction,API,Hydro QuÃ©bec,API,49.180499,API,-65.648681,API,548,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Miller,API,QC_MTM_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.980047,API,-65.495772,API,666,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
MatapÃ©dia,API,QC_MTP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.016863,API,-66.927399,API,291,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
MontÃ©rÃ©gie GS,API,QC_MTR_GSS,API,Generation,API,Hydro QuÃ©bec,API,45.276001,API,-73.617794,API,54,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
MontÃ©rÃ©gie,API,QC_MTR_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.498320,API,-72.713078,API,99,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Mont-Royal,API,QC_MTY_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.502531,API,-73.643335,API,55,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Murailles,API,QC_MUR_TSS,API,Terminal,API,Hydro QuÃ©bec,API,50.617891,API,-63.177592,API,125,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
IPT Madawaska 1,API,QC_NBQC01_IPT,API,Interprovincial,API,NB-QC Border,API,47.458590,API,-68.523410,API,255,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Madawaska 2,API,QC_NBQC02_IPT,API,Interprovincial,API,NB-QC Border,API,47.458752,API,-68.523162,API,255,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT MatapÃ©dia 1,API,QC_NBQC03_IPT,API,Interprovincial,API,NB-QC Border,API,48.000251,API,-66.857668,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT MatapÃ©dia 2,API,QC_NBQC04_IPT,API,Interprovincial,API,NB-QC Border,API,48.000312,API,-66.857480,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Neubois,API,QC_NBS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.472914,API,-71.251104,API,174,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Neubois JCT,API,QC_NBS_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.498433,API,-71.056180,API,181,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Notre-Dame,API,QC_NDA_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.582542,API,-73.513476,API,15,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Notre-Dame-du-Laus,API,QC_NDL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.095928,API,-75.631945,API,204,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Notre-Dame-du-Nord,API,QC_NDN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.605800,API,-79.449049,API,210,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Nemiscau,API,QC_NEM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,51.709993,API,-76.055268,API,253,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
NeufchÃ¢tel,API,QC_NEU_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.835565,API,-71.359860,API,78,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Nicolet,API,QC_NIC_TSS,API,Terminal,API,Hydro QuÃ©bec,API,46.079876,API,-72.254997,API,92,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Nikamo,API,QC_NIK_SWS,API,Switching,API,Hydro QuÃ©bec,API,54.154545,API,-72.558751,API,402,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Niobec,API,QC_NIO_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.531422,API,-71.161612,API,123,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Niobec JCT,API,QC_NIO_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.513941,API,-71.161673,API,105,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Nicolas-Riou,API,QC_NIR_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.129658,API,-68.961133,API,370,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Nicolas-Riou JCT,API,QC_NIR_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.130525,API,-68.961871,API,370,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
IPT Montagnais 1,API,QC_NLQC01_IPT,API,Interprovincial,API,NL-QC Border,API,52.101531,API,-65.693948,API,696,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
IPT Montagnais 2,API,QC_NLQC02_IPT,API,Interprovincial,API,NL-QC Border,API,52.101707,API,-65.692958,API,696,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
